"Name","Start","End","Duration","Process"
"A global overview of the magnitude, disparities and trend of infant mortality in the world. 1950-2011 | Health Intelligence - Google Chrome","7/25/2013 2:19:27 PM","7/25/2013 2:19:42 PM","0:00:15","Google Chrome"
"Heat - OneNote","7/25/2013 2:19:42 PM","7/25/2013 2:19:47 PM","0:00:05","Microsoft OneNote"
"Health Intelligence - OneNote","7/25/2013 2:19:47 PM","7/25/2013 2:19:52 PM","0:00:05","Microsoft OneNote"
"A global overview of the magnitude, disparities and trend of infant mortality in the world. 1950-2011 | Health Intelligence - Google Chrome","7/25/2013 2:19:52 PM","7/25/2013 2:19:59 PM","0:00:07","Google Chrome"
"Health Intelligence - OneNote","7/25/2013 2:19:59 PM","7/25/2013 2:20:05 PM","0:00:06","Microsoft OneNote"
"Microsoft OneNote 2013 - Windows taskbar","7/25/2013 2:20:05 PM","7/25/2013 2:20:11 PM","0:00:06","Microsoft OneNote"
"A global overview of the magnitude, disparities and trend of infant mortality in the world. 1950-2011 | Health Intelligence - Google Chrome","7/25/2013 2:20:11 PM","7/25/2013 2:20:21 PM","0:00:10","Google Chrome"
"Health Intelligence - OneNote","7/25/2013 2:20:21 PM","7/25/2013 2:20:50 PM","0:00:29","Microsoft OneNote"
"A global overview of the magnitude, disparities and trend of infant mortality in the world. 1950-2011 | Health Intelligence - Google Chrome","7/25/2013 2:20:50 PM","7/25/2013 2:21:14 PM","0:00:24","Google Chrome"
"Ryan Sleeper is the Elite 8 Champion! | Tableau Public - Google Chrome","7/25/2013 2:21:14 PM","7/25/2013 2:22:13 PM","0:00:59","Google Chrome"
"A global overview of the magnitude, disparities and trend of infant mortality in the world. 1950-2011 | Health Intelligence - Google Chrome","7/25/2013 2:22:13 PM","7/25/2013 2:22:19 PM","0:00:06","Google Chrome"
"Health Intelligence | Health Intelligence - Google Chrome","7/25/2013 2:22:19 PM","7/25/2013 2:22:26 PM","0:00:07","Google Chrome"
"Gender Inequality around the World | Health Intelligence - Google Chrome","7/25/2013 2:22:26 PM","7/25/2013 2:22:39 PM","0:00:13","Google Chrome"
"Life Expectancy And HALE GBD 2010 | Health Intelligence - Google Chrome","7/25/2013 2:22:39 PM","7/25/2013 2:22:54 PM","0:00:15","Google Chrome"
"Outbreak Avian Influenza A(H7N9) | Health Intelligence - Google Chrome","7/25/2013 2:22:54 PM","7/25/2013 2:23:09 PM","0:00:15","Google Chrome"
"Life Expectancy And HALE GBD 2010 | Health Intelligence - Google Chrome","7/25/2013 2:23:09 PM","7/25/2013 2:23:16 PM","0:00:07","Google Chrome"
"Fewer people dying but more live with disability | Health Intelligence - Google Chrome","7/25/2013 2:23:16 PM","7/25/2013 2:23:53 PM","0:00:37","Google Chrome"
"web.mit.edu/bcs/graybiel-lab/publications/JNeuro_Jog.pdf - Google Chrome","7/25/2013 2:23:53 PM","7/25/2013 2:24:00 PM","0:00:07","Google Chrome"
"Microsoft OneNote","7/25/2013 2:24:00 PM","7/25/2013 2:24:10 PM","0:00:10","Microsoft OneNote"
"Response to Reviewer 2 - OneNote","7/25/2013 2:24:10 PM","7/25/2013 2:24:21 PM","0:00:11","Microsoft OneNote"
"New tab - Google Chrome","7/25/2013 2:24:21 PM","7/25/2013 2:24:47 PM","0:00:26","Google Chrome"
"microns to measure unique cluster with tetrode - Google Search - Google Chrome","7/25/2013 2:24:47 PM","7/25/2013 2:25:00 PM","0:00:13","Google Chrome"
"Search Results - My Library - Google Play - Google Chrome","7/25/2013 2:25:00 PM","7/25/2013 2:25:07 PM","0:00:07","Google Chrome"
"microns to measure unique cluster with tetrode - Google Search - Google Chrome","7/25/2013 2:25:07 PM","7/25/2013 2:25:20 PM","0:00:13","Google Chrome"
"Information-geometric measure of 3-neuron firing patterns characterizes scale-dependence in cortical networks - Google Chrome","7/25/2013 2:25:20 PM","7/25/2013 2:25:35 PM","0:00:15","Google Chrome"
"Information-geometric measure of 3-neuron firing patterns characterizes scale-dependence in cortical networks - Google Chrome","7/25/2013 2:25:35 PM","7/25/2013 2:26:06 PM","0:00:31","Google Chrome"
"New tab - Google Chrome","7/25/2013 2:26:06 PM","7/25/2013 2:26:28 PM","0:00:22","Google Chrome"
"Windows Explorer","7/25/2013 2:26:28 PM","7/25/2013 2:26:33 PM","0:00:05","Microsoft® Windows® Operating System"
"Anikeeva et al. 2011.pdf - Adobe Acrobat Pro","7/25/2013 2:26:33 PM","7/25/2013 2:31:35 PM","0:05:02","Adobe Acrobat"
"New tab - Google Chrome","7/25/2013 2:31:35 PM","7/25/2013 2:31:40 PM","0:00:05","Google Chrome"
"Home : Nature Neuroscience - Google Chrome","7/25/2013 2:31:40 PM","7/25/2013 2:31:47 PM","0:00:07","Google Chrome"
"Fear-enhancing effects of septal oxytocin receptors : Nature Neuroscience : Nature Publishing Group - Google Chrome","7/25/2013 2:31:47 PM","7/25/2013 2:32:04 PM","0:00:17","Google Chrome"
"Home : Nature Neuroscience - Google Chrome","7/25/2013 2:32:04 PM","7/25/2013 2:32:31 PM","0:00:27","Google Chrome"
"Canceling actions involves a race between basal ganglia pathways : Nature Neuroscience : Nature Publishing Group - Google Chrome","7/25/2013 2:32:31 PM","7/25/2013 2:32:45 PM","0:00:14","Google Chrome"
"www.nature.com/neuro/journal/vaop/ncurrent/pdf/nn.3456.pdf - Google Chrome","7/25/2013 2:32:45 PM","7/25/2013 2:34:11 PM","0:01:26","Google Chrome"
"New tab - Google Chrome","7/25/2013 2:34:11 PM","7/25/2013 2:34:33 PM","0:00:22","Google Chrome"
"Home : Nature Neuroscience - Google Chrome","7/25/2013 2:34:33 PM","7/25/2013 2:34:42 PM","0:00:09","Google Chrome"
"Canceling actions involves a race between basal ganglia pathways : Nature Neuroscience : Nature Publishing Group - Google Chrome","7/25/2013 2:34:42 PM","7/25/2013 2:35:17 PM","0:00:35","Google Chrome"
"Canceling actions involves a race between basal ganglia pathways : Nature Neuroscience : Nature Publishing Group - Google Chrome","7/25/2013 2:35:17 PM","7/25/2013 2:35:22 PM","0:00:05","Google Chrome"
"www.nature.com/neuro/journal/vaop/ncurrent/extref/nn.3456-S1.pdf - Google Chrome","7/25/2013 2:35:22 PM","7/25/2013 2:37:50 PM","0:02:28","Google Chrome"
"www.nature.com/neuro/journal/vaop/ncurrent/pdf/nn.3456.pdf - Google Chrome","7/25/2013 2:37:50 PM","7/25/2013 2:38:21 PM","0:00:31","Google Chrome"
"New tab - Google Chrome","7/25/2013 2:38:21 PM","7/25/2013 2:38:26 PM","0:00:05","Google Chrome"
"nature neuroscience - Google Search - Google Chrome","7/25/2013 2:38:26 PM","7/25/2013 2:38:31 PM","0:00:05","Google Chrome"
"nature neuroscience - Google Search - Google Chrome","7/25/2013 2:38:31 PM","7/25/2013 2:38:38 PM","0:00:07","Google Chrome"
"Tetrode Information - Google Chrome","7/25/2013 2:38:38 PM","7/25/2013 2:38:46 PM","0:00:08","Google Chrome"
"www.nature.com/neuro/journal/vaop/ncurrent/extref/nn.3456-S1.pdf - Google Chrome","7/25/2013 2:38:46 PM","7/25/2013 2:38:51 PM","0:00:05","Google Chrome"
"web.mit.edu/bcs/graybiel-lab/publications/JNeuro_Jog.pdf - Google Chrome","7/25/2013 2:38:51 PM","7/25/2013 2:38:58 PM","0:00:07","Google Chrome"
"Home : Nature Neuroscience - Google Chrome","7/25/2013 2:38:58 PM","7/25/2013 2:39:07 PM","0:00:09","Google Chrome"
"Canceling actions involves a race between basal ganglia pathways : Nature Neuroscience : Nature Publishing Group - Google Chrome","7/25/2013 2:39:07 PM","7/25/2013 2:41:10 PM","0:02:03","Google Chrome"
"Anikeeva et al. 2011.pdf - Adobe Acrobat Pro","7/25/2013 2:41:10 PM","7/25/2013 2:47:42 PM","0:06:32","Adobe Acrobat"
"New tab - Google Chrome","7/25/2013 2:47:42 PM","7/25/2013 2:47:47 PM","0:00:05","Google Chrome"
"Home : Nature Neuroscience - Google Chrome","7/25/2013 2:47:47 PM","7/25/2013 2:47:57 PM","0:00:10","Google Chrome"
"Search results : Anikeeva : Nature - Google Chrome","7/25/2013 2:47:57 PM","7/25/2013 2:48:06 PM","0:00:09","Google Chrome"
"Optetrode: a multichannel readout for optogenetic control in freely moving mice : Nature Neuroscience : Nature Publishing Group - Google Chrome","7/25/2013 2:48:06 PM","7/25/2013 2:48:11 PM","0:00:05","Google Chrome"
"Optetrode: a multichannel readout for optogenetic control in freely moving mice : Nature Neuroscience : Nature Publishing Group - Google Chrome","7/25/2013 2:48:11 PM","7/25/2013 2:50:37 PM","0:02:26","Google Chrome"
"New tab - Google Chrome","7/25/2013 2:50:37 PM","7/25/2013 2:58:57 PM","0:08:20","Google Chrome"
"MatClust - File Exchange - MATLAB Central - Google Chrome","7/25/2013 2:58:57 PM","7/25/2013 2:59:50 PM","0:00:53","Google Chrome"
"New tab - Google Chrome","7/25/2013 2:59:50 PM","7/25/2013 2:59:56 PM","0:00:06","Google Chrome"
"Mattias Karlsson | Janelia Farm Research Campus - Google Chrome","7/25/2013 2:59:56 PM","7/25/2013 3:00:03 PM","0:00:07","Google Chrome"
"Karpova Lab | Janelia Farm Research Campus - Google Chrome","7/25/2013 3:00:03 PM","7/25/2013 3:00:23 PM","0:00:20","Google Chrome"
"Home - PubMed - NCBI - Google Chrome","7/25/2013 3:00:23 PM","7/25/2013 3:00:34 PM","0:00:11","Google Chrome"
"karlsson m - PubMed - NCBI - Google Chrome","7/25/2013 3:00:34 PM","7/25/2013 3:01:00 PM","0:00:26","Google Chrome"
"karlsson m network results - PubMed - NCBI - Google Chrome","7/25/2013 3:01:00 PM","7/25/2013 3:01:09 PM","0:00:09","Google Chrome"
"Untitled - Google Chrome","7/25/2013 3:01:09 PM","7/25/2013 3:01:16 PM","0:00:07","Google Chrome"
"Network Resets in Medial Prefrontal Cortex Mark the Onset of Behavioral Uncertainty - Google Chrome","7/25/2013 3:01:16 PM","7/25/2013 3:01:23 PM","0:00:07","Google Chrome"
"Supplementary Materials - Google Chrome","7/25/2013 3:01:23 PM","7/25/2013 3:01:32 PM","0:00:09","Google Chrome"
"www.sciencemag.org/content/suppl/2012/10/03/338.6103.135.DC1/Karlsson.SM.pdf - Google Chrome","7/25/2013 3:01:32 PM","7/25/2013 3:03:26 PM","0:01:54","Google Chrome"
"Start","7/25/2013 3:03:26 PM","7/25/2013 3:03:33 PM","0:00:07","Microsoft® Windows® Operating System"
"Response to Reviewer 2 - OneNote","7/25/2013 3:03:33 PM","7/25/2013 3:04:19 PM","0:00:46","Microsoft OneNote"
"www.sciencemag.org/content/suppl/2012/10/03/338.6103.135.DC1/Karlsson.SM.pdf - Google Chrome","7/25/2013 3:04:19 PM","7/25/2013 3:04:29 PM","0:00:10","Google Chrome"
"Start menu","7/25/2013 3:04:29 PM","7/25/2013 3:04:48 PM","0:00:19","Microsoft® Windows® Operating System"
"Felsen and Mainen, 2012.pdf - Adobe Acrobat Pro","7/25/2013 3:04:48 PM","7/25/2013 3:05:24 PM","0:00:36","Adobe Acrobat"
"Felsen and Mainen - Search Results","7/25/2013 3:05:24 PM","7/25/2013 3:06:40 PM","0:01:16","Microsoft® Windows® Operating System"
"www.sciencemag.org/content/suppl/2012/10/03/338.6103.135.DC1/Karlsson.SM.pdf - Google Chrome","7/25/2013 3:06:40 PM","7/25/2013 3:06:50 PM","0:00:10","Google Chrome"
"Gidon - My Outlook Data File(1) - Outlook","7/25/2013 3:06:50 PM","7/25/2013 3:08:25 PM","0:01:35","Microsoft Outlook"
"Response to Reviewer 2 - OneNote","7/25/2013 3:08:25 PM","7/25/2013 3:08:43 PM","0:00:18","Microsoft OneNote"
"Gidon - My Outlook Data File(1) - Outlook","7/25/2013 3:08:43 PM","7/25/2013 3:09:11 PM","0:00:28","Microsoft Outlook"
"Tetrode Information - Google Chrome","7/25/2013 3:09:11 PM","7/25/2013 3:09:45 PM","0:00:34","Google Chrome"
"Gidon - My Outlook Data File(1) - Outlook","7/25/2013 3:09:45 PM","7/25/2013 3:11:13 PM","0:01:28","Microsoft Outlook"
"Thompson_response_to_reviewers (2) (Protected View) - Word","7/25/2013 3:11:13 PM","7/25/2013 3:11:18 PM","0:00:05","Microsoft Office 2013"
"Thompson_response_to_reviewers (2) [Read-Only] [Compatibility Mode] - Word","7/25/2013 3:11:18 PM","7/25/2013 3:12:25 PM","0:01:07","Microsoft Office 2013"
"Gidon - My Outlook Data File(1) - Outlook","7/25/2013 3:12:25 PM","7/25/2013 3:12:30 PM","0:00:05","Microsoft Outlook"
"Thompson_Felsen_2013_resub_GF (2) [Read-Only] [Compatibility Mode] - Word","7/25/2013 3:12:30 PM","7/25/2013 3:12:38 PM","0:00:08","Microsoft Office 2013"
"Save As","7/25/2013 3:12:38 PM","7/25/2013 3:12:48 PM","0:00:10","Microsoft Office 2013"
"Thompson_Felsen_2013_resub_GF_07252013 - Word","7/25/2013 3:12:48 PM","7/25/2013 3:12:55 PM","0:00:07","Microsoft Office 2013"
"Thompson_response_to_reviewers [Read-Only] [Compatibility Mode] - Word","7/25/2013 3:12:55 PM","7/25/2013 3:13:00 PM","0:00:05","Microsoft Office 2013"
"Thompson_response_to_reviewers (2) (Protected View) - Word","7/25/2013 3:13:00 PM","7/25/2013 3:13:05 PM","0:00:05","Microsoft Office 2013"
"ReviewerCommentsJNP - Word","7/25/2013 3:13:05 PM","7/25/2013 3:13:10 PM","0:00:05","Microsoft Office 2013"
"Thompson_response_to_reviewers (2) [Read-Only] [Compatibility Mode] - Word","7/25/2013 3:13:10 PM","7/25/2013 3:13:27 PM","0:00:17","Microsoft Office 2013"
"Save As","7/25/2013 3:13:27 PM","7/25/2013 3:13:38 PM","0:00:11","Microsoft Office 2013"
"Gidon - My Outlook Data File(1) - Outlook","7/25/2013 3:13:38 PM","7/25/2013 3:13:43 PM","0:00:05","Microsoft Outlook"
"Tetrode Information - Google Chrome","7/25/2013 3:13:43 PM","7/25/2013 3:13:53 PM","0:00:10","Google Chrome"
"Inbox - john.arthur.thompson@gmail.com - Gmail - Google Chrome","7/25/2013 3:13:53 PM","7/25/2013 3:13:58 PM","0:00:05","Google Chrome"
"Response to Reviewer 2 - OneNote","7/25/2013 3:13:58 PM","7/25/2013 3:14:13 PM","0:00:15","Microsoft OneNote"
"Start menu","7/25/2013 3:14:13 PM","7/25/2013 3:14:30 PM","0:00:17","Microsoft® Windows® Operating System"
"Dropbox","7/25/2013 3:14:30 PM","7/25/2013 3:14:35 PM","0:00:05","Microsoft® Windows® Operating System"
"Thompson_Felsen_2013_resub_GF_07252013 - Word","7/25/2013 3:14:35 PM","7/25/2013 3:14:43 PM","0:00:08","Microsoft Office 2013"
"Response to Reviewer 2 - OneNote","7/25/2013 3:14:43 PM","7/25/2013 3:14:48 PM","0:00:05","Microsoft OneNote"
"Thompson_Felsen_2013_resub_GF_07252013 - Word","7/25/2013 3:14:48 PM","7/25/2013 3:15:34 PM","0:00:46","Microsoft Office 2013"
"Response to Reviewer 2 - OneNote","7/25/2013 3:15:34 PM","7/25/2013 3:16:15 PM","0:00:41","Microsoft OneNote"
"Behavior - OneNote","7/25/2013 3:16:15 PM","7/25/2013 3:17:01 PM","0:00:46","Microsoft OneNote"
"PPTg & SC Tracing Experiment - OneNote","7/25/2013 3:17:01 PM","7/25/2013 3:17:06 PM","0:00:05","Microsoft OneNote"
"Response to Reviewer 2 - OneNote","7/25/2013 3:17:06 PM","7/25/2013 3:20:20 PM","0:03:14","Microsoft OneNote"
"Thompson_Felsen_2013_resub_GF_07252013 - Word","7/25/2013 3:20:20 PM","7/25/2013 3:20:25 PM","0:00:05","Microsoft Office 2013"
"Response to Reviewer 2 - OneNote","7/25/2013 3:20:25 PM","7/25/2013 3:21:08 PM","0:00:43","Microsoft OneNote"
"Thompson_Felsen_2013_resub_GF_07252013 - Word","7/25/2013 3:21:08 PM","7/25/2013 3:29:43 PM","0:08:35","Microsoft Office 2013"
"Response to Reviewer 2 - OneNote","7/25/2013 3:29:43 PM","7/25/2013 3:30:33 PM","0:00:50","Microsoft OneNote"
"Thompson_Felsen_2013_resub_GF_07252013 - Word","7/25/2013 3:30:33 PM","7/25/2013 3:31:23 PM","0:00:50","Microsoft Office 2013"
"Response to Reviewer 2 - OneNote","7/25/2013 3:31:23 PM","7/25/2013 3:31:47 PM","0:00:24","Microsoft OneNote"
"Thompson_Felsen_2013_resub_GF_07252013 - Word","7/25/2013 3:31:47 PM","7/25/2013 3:32:25 PM","0:00:38","Microsoft Office 2013"
"Response to Reviewer 2 - OneNote","7/25/2013 3:32:25 PM","7/25/2013 3:35:25 PM","0:03:00","Microsoft OneNote"
"Thompson_Felsen_2013_resub_GF_07252013 - Word","7/25/2013 3:35:25 PM","7/25/2013 3:35:34 PM","0:00:09","Microsoft Office 2013"
"Response to Reviewer 2 - OneNote","7/25/2013 3:35:34 PM","7/25/2013 3:35:44 PM","0:00:10","Microsoft OneNote"
"Gidon - My Outlook Data File(1) - Outlook","7/25/2013 3:35:44 PM","7/25/2013 3:35:57 PM","0:00:13","Microsoft Outlook"
"Bowerbirds - The Clearing - My Library - Google Play - Google Chrome","7/25/2013 3:35:57 PM","7/25/2013 3:36:02 PM","0:00:05","Google Chrome"
"New tab - Google Chrome","7/25/2013 3:36:02 PM","7/25/2013 3:36:15 PM","0:00:13","Google Chrome"
"KREYOS: The ONLY Smartwatch With Voice & Gesture Control | Indiegogo - Google Chrome","7/25/2013 3:36:15 PM","7/25/2013 3:36:57 PM","0:00:42","Google Chrome"
"Bowerbirds - The Clearing - My Library - Google Play - Google Chrome","7/25/2013 3:36:57 PM","7/25/2013 3:37:02 PM","0:00:05","Google Chrome"
"KREYOS: The ONLY Smartwatch With Voice & Gesture Control | Indiegogo - Google Chrome","7/25/2013 3:37:02 PM","7/25/2013 3:42:26 PM","0:05:24","Google Chrome"
"Gidon - My Outlook Data File(1) - Outlook","7/25/2013 3:42:26 PM","7/25/2013 3:46:16 PM","0:03:50","Microsoft Outlook"
"KREYOS: The ONLY Smartwatch With Voice & Gesture Control | Indiegogo - Google Chrome","7/25/2013 3:46:16 PM","7/25/2013 3:48:15 PM","0:01:59","Google Chrome"
"Program Manager","7/25/2013 4:01:28 PM","7/25/2013 4:01:33 PM","0:00:05","Microsoft® Windows® Operating System"
"Computer","7/25/2013 4:01:33 PM","7/25/2013 4:01:51 PM","0:00:18","Microsoft® Windows® Operating System"
"Start","7/25/2013 4:01:51 PM","7/25/2013 4:09:32 PM","0:07:41","Microsoft® Windows® Operating System"
"Gidon - My Outlook Data File(1) - Outlook","7/25/2013 4:09:32 PM","7/25/2013 4:10:12 PM","0:00:40","Microsoft Outlook"
"Computer","7/25/2013 4:10:12 PM","7/25/2013 4:10:17 PM","0:00:05","Microsoft® Windows® Operating System"
"Engram (G:)","7/25/2013 4:10:17 PM","7/25/2013 4:10:23 PM","0:00:06","Microsoft® Windows® Operating System"
"Program Manager","7/25/2013 4:10:23 PM","7/25/2013 4:10:36 PM","0:00:13","Microsoft® Windows® Operating System"
"Computer","7/25/2013 4:10:36 PM","7/25/2013 4:10:41 PM","0:00:05","Microsoft® Windows® Operating System"
"Engram (G:)","7/25/2013 4:10:41 PM","7/25/2013 4:11:00 PM","0:00:19","Microsoft® Windows® Operating System"
"JPEG","7/25/2013 4:11:00 PM","7/25/2013 4:11:05 PM","0:00:05","Microsoft® Windows® Operating System"
"J303_111203_tt1_clust2 - Windows Photo Viewer","7/25/2013 4:11:05 PM","7/25/2013 4:11:15 PM","0:00:10","COM Surrogate"
"J303_111203_tt4_clust1 - Windows Photo Viewer","7/25/2013 4:11:15 PM","7/25/2013 4:11:20 PM","0:00:05","COM Surrogate"
"J303_111204_tt1_clust1 - Windows Photo Viewer","7/25/2013 4:11:20 PM","7/25/2013 4:11:25 PM","0:00:05","COM Surrogate"
"J303_111205_tt2_clust2 - Windows Photo Viewer","7/25/2013 4:11:25 PM","7/25/2013 4:11:30 PM","0:00:05","COM Surrogate"
"J303_111205_tt1_clust1 - Windows Photo Viewer","7/25/2013 4:11:30 PM","7/25/2013 4:11:36 PM","0:00:06","COM Surrogate"
"J303_111204_tt2_clust2 - Windows Photo Viewer","7/25/2013 4:11:36 PM","7/25/2013 4:11:41 PM","0:00:05","COM Surrogate"
"J303_111205_tt1_clust1 - Windows Photo Viewer","7/25/2013 4:11:41 PM","7/25/2013 4:11:49 PM","0:00:08","COM Surrogate"
"J303_111204_tt2_clust2 - Windows Photo Viewer","7/25/2013 4:11:49 PM","7/25/2013 4:11:55 PM","0:00:06","COM Surrogate"
"J303_111204_tt1_clust1 - Windows Photo Viewer","7/25/2013 4:11:55 PM","7/25/2013 4:12:04 PM","0:00:09","COM Surrogate"
"Gidon - My Outlook Data File(1) - Outlook","7/25/2013 4:12:04 PM","7/25/2013 4:12:11 PM","0:00:07","Microsoft Outlook"
"Inbox - JOHN.A.THOMPSON@UCDENVER.EDU - Outlook","7/25/2013 4:12:11 PM","7/25/2013 4:12:36 PM","0:00:25","Microsoft Outlook"
"Inbox - john.arthur.thompson@gmail.com - Gmail - Google Chrome","7/25/2013 4:12:36 PM","7/25/2013 4:13:04 PM","0:00:28","Google Chrome"
"Microsoft® Windows® Operating System","7/25/2013 4:13:04 PM","7/25/2013 4:13:09 PM","0:00:05","Microsoft® Windows® Operating System"
"Editor","7/25/2013 4:13:09 PM","7/25/2013 4:14:02 PM","0:00:53","MATLAB"
"MATLAB R2013a","7/25/2013 4:14:02 PM","7/25/2013 4:14:11 PM","0:00:09","MATLAB"
"Editor","7/25/2013 4:14:11 PM","7/25/2013 4:15:45 PM","0:01:34","MATLAB"
"MATLAB R2013a","7/25/2013 4:15:45 PM","7/25/2013 4:16:07 PM","0:00:22","MATLAB"
"Microsoft Outlook","7/25/2013 4:16:07 PM","7/25/2013 4:16:18 PM","0:00:11","Microsoft Outlook"
"Gidon - My Outlook Data File(1) - Outlook","7/25/2013 4:16:18 PM","7/25/2013 4:16:52 PM","0:00:34","Microsoft Outlook"
"Response to Reviewer 2 - OneNote","7/25/2013 4:16:52 PM","7/25/2013 4:16:58 PM","0:00:06","Microsoft OneNote"
"Engram (G:)","7/25/2013 4:16:58 PM","7/25/2013 4:17:06 PM","0:00:08","Microsoft® Windows® Operating System"
"Response to Reviewer 2 - OneNote","7/25/2013 4:17:06 PM","7/25/2013 4:17:14 PM","0:00:08","Microsoft OneNote"
"Wr - OneNote","7/25/2013 4:17:14 PM","7/25/2013 4:17:19 PM","0:00:05","Microsoft OneNote"
"Write a matlab program that - OneNote","7/25/2013 4:17:19 PM","7/25/2013 4:17:24 PM","0:00:05","Microsoft OneNote"
"Write a matlab program that calculat - OneNote","7/25/2013 4:17:24 PM","7/25/2013 4:17:29 PM","0:00:05","Microsoft OneNote"
"Write a matlab program that calculates cluster qua - OneNote","7/25/2013 4:17:29 PM","7/25/2013 4:17:56 PM","0:00:27","Microsoft OneNote"
"Thompson_Felsen_2013_resub_GF_07252013 - Word","7/25/2013 4:17:56 PM","7/25/2013 4:18:05 PM","0:00:09","Microsoft Office 2013"
"Methods&Results_TF","7/25/2013 4:18:05 PM","7/25/2013 4:18:10 PM","0:00:05","Microsoft® Windows® Operating System"
"Engram (G:)","7/25/2013 4:18:10 PM","7/25/2013 4:18:15 PM","0:00:05","Microsoft® Windows® Operating System"
"FinalFigures_07232013.pdf - Adobe Acrobat Pro","7/25/2013 4:18:15 PM","7/25/2013 4:18:25 PM","0:00:10","Adobe Acrobat"
"Engram (G:)","7/25/2013 4:18:25 PM","7/25/2013 4:18:40 PM","0:00:15","Microsoft® Windows® Operating System"
"Thompson_Felsen_2013_resub_GF_07252013 - Word","7/25/2013 4:18:40 PM","7/25/2013 4:20:50 PM","0:02:10","Microsoft Office 2013"
"Response to Reviewer 2 - OneNote","7/25/2013 4:20:50 PM","7/25/2013 4:23:06 PM","0:02:16","Microsoft OneNote"
"Editor","7/25/2013 4:23:06 PM","7/25/2013 4:23:39 PM","0:00:33","MATLAB"
